   4.2500000000000000     
 T
         446   3.3134080171584870                0         368
         307   1.1579344334590134             1001           0
        1000        1001
         680         722         839         432         636         350        1217        1071          26        1203          59        1251         903         678         428        1090        1031        1036         138          67         706         268         817         868         376         590         561         916         351         500        1184         671          44        1153        1160         714        1103         645         931         611        1013         765        1000         316        1049         374        1116         724        1256         153         363        1245         603         347         273         385          83         108         818        1236        1091        1115         365        1141         291          61        1268         885         311         283         171         326         132        1266         594         473        1308         349         342         996         735         141         750         831         992        1126         330        1105           5           2         835        1121        1159         176         815         431         491         197         404         380        1290         422        1043         745         451         292         466         537         999         405        1176         970        1087         134        1039          45         838         925         670        1148         902          65         503          36        1250        1302        1004         569         165        1088        1064         695         786         639        1081         129        1165         799        1003         661         157         659         123         581        1162         994        1208         231         667         539        1265        1320        1102         883        1051         514         494         149         696         643        1057         869         718         175         666        1060        1296        1083         370          95         870         474         346         286        1186        1017         401          91          76         550         318        1224          92         472        1195         533         411         457         567          75        1231         147        1178        1055         355        1086         143         602         956        1280        1164         338        1213         495         201         402         893         507         574         419         887        1020        1322         747         375        1041        1188         991         486        1206        1226        1174         672        1150         771         104         442        1037          41         884         139        1257         632         151        1034         811         548         127         700          96         303        1254         941         895         691         505         698         820         369         288         927        1136         199        1048         845         464         345        1278          28         933         791        1095         186         206        1100          39          18         649         606         510         658        1272         576         247          88         337         861         261         985         879         398        1286         732         960         577         660         159         109        1198         625         719         344         993         713         390        1143         329        1248         309         642        1298         105         458         253        1118        1305         416        1246        1264         781         764         213        1185         150          10         100         111         983         813         790         599        1044         360         833         834        1239         182          77         743         573        1191        1283         797          94         812         872        1311         646         480         552         126         596         124          86         989        1271          21         742         334         438         788         444         520         690         687         773        1074         899         563        1026        1297         891         920         865        1146         279        1028         509          99         844         293        1200         699        1033         421        1189         515         559         307         396         739         708         193         731         688         448         850        1279         394         652         183         538        1155         892         196        1015         864         624         823         144          63        1259         414         716         148        1144          15         651        1225         399         506         997         677         685         631         528         827        1276         852         587         423         173         575         928         547        1163         784         957         737        1050        1140         321         641         867        1300         146         749         630         754        1171         313        1021         726         475        1113        1134         874         272         362         981          71        1063         683           6         455         629         373         476         122          97         616        1030        1243         435        1023         205         551         185         229         251         679        1122         971        1314         241        1242         301         114        1214         662         876         973         242         263         320        1040         209        1142        1230         456         426          46         230         598          93        1304         890         446        1135         188         952         392          50         266         429         413         557         305         285         617         228        1002        1303         614          72        1006         470         331         814        1139          60        1227         792         239         727         498          51         908          48          87         412         637         940         635         119         198         803         950        1253          68          17         972         851        1151         191         841         433          11         439         403         805         580         525         962         873        1199         187        1319         354        1005          53         767         866         565         308         393         461          29         290        1068          42        1053         793         595         795         502         453         859         484        1172         571         966          35         137         825         269         604         728         289         938        1012         246        1299        1059         736         858        1007        1215         758          52        1182        1138        1045        1114        1169         901        1010        1124         800         926         445         756         162         487         168           7         968         277         712        1092        1009         341         408        1119         822         881         387         169        1094          79         849         704        1082         322        1052         256         701         339         284        1234        1062         878          85          66         534         140          82        1247         492         703         243         481         513        1270          32         888         378         763         898         766         779         798         382         746         618         932         452        1101         280         477         391         235        1093          84         353         965         482         278         757          62         333         748         460         225         236        1258         437        1274         532         615         468         434         441        1216         215        1212         166         161         772         200         131        1173         389         842         221         281         364         707         875         493          33         400        1014        1168         877         388        1306         499         980         195        1084         904         535         826        1128         172        1281        1166         694        1232        1292         946         562         361          22         130          89          24        1046         135        1073         110         469        1130           9         409         558        1024        1175         801         843         709         328         189         262         541         282         302        1177         234          98        1241         886        1205         454        1196        1098         663         762         912        1192         848         116        1291         589          37         478         417         556        1237         961         310        1016         880         984         216         857        1193         208         634         103         219          69         314         410        1107         753         296         424        1244         976           4         579        1197         531         250         368        1210         802         260         211        1293         488        1058         530         806         600         377         471        1123        1076        1267         913        1307         995        1288         930         112        1075         738         204         397         656        1070        1301         217           8         856         395         447        1187         711         945         717         145         524         647        1011         257        1111         882         710         512         640         306         963         107        1112         359          80          90          27         249        1209         668        1170         128        1029         720         689         259         323         955         155        1202        1038        1179        1061         298        1157         276         947         607         593          55        1110         521        1282         729        1067         522         578          81        1204         117         523        1194        1152         702         819         682        1077          12         923         170        1310        1222         462         918          13         240         855         769         177         944         180        1315         744         948        1221         223         407         152         101         542         357        1080         808         340         644         356         906           1        1167         909         371          30         723          40        1018         860         379         459         914         529        1240         158        1131         160         463        1032          25        1294        1108        1065         553         501         224         610        1249         232         440        1047         102         113        1275         684         705         210         796         605         497         343         987         352         218         674         958         863         896         830         504         836         554         167        1158         527         450          49        1019         919         755         489        1183         406         570        1054         977        1035         809          -1
         509        1118         772        1077         340         124          77         742         286        1184         946         432        1272          75          79         146         661         710         176         822         131         534         532        1173         717        1179         291         510         409         321         361         874         651         992          59         241         930         201         957         460         602         161         454         472         550        1051         699        1082         940         879         205         795        1012         892         843         823         285         369         253         282        1306        1076         792         800         130         188          72         688         524         137         257         380          99         603         292         891         239         122        1093        1230        1095        1242        1239        1031         811        1254         535         318         825         996        1200        1176         866         599        1160         109         395         812         820          18         400         444         901          98         643        1142        1139        1113        1101         573        1171        1007         411         813        1250        1264          60        1134         451         269         437        1163           9         793         486         339        1172        1248        1091         197         506         571        1266         326         864          68         433         457         727         855         849         217         683         719         895         266         468         577         110         434           7        1013         679         206        1011         788         387        1063        1141         999         514        1135        1098         732         607          82        1205         344         763         980        1298        1247        1100        1203         520        1280         470         861         625         314         482         151         764         153        1090         887        1014         635        1024         950         422        1283        1274         790        1064        1044         391         642         180         448        1006         475          89         575         630          86         859         410          33         835         872         639         561         637        1009         419          67        1226         141         985         698         779          48         347          61         311         838         428         926         469          13          71         839          85         119         668         399         941         353         658         229         177         365         797          91         714         116         557          66         290         933           2         718        1060         172        1046         972         944         355         552         659         928         492         902         169        1048         307        1017         480          41        1169         767         198         491         474         187         858        1039         756         574          49         464          55        1033         499         656        1023         429         129         646         569         426         955          15         256         617         533          95         899         272         870         875         965         817         771         215         749         414         819        1148        1049         515         394        1268        1216         442         662        1159         925        1236        1276         737         677          36        1320         735         993        1305         277        1130         826         952         618         513         385         882         114         865         364         962         435         610        1231         685         893         424         841         708        1068         370         991        1178        1319        1140        1092         970         960        1015        1191        1265          53         342        1057         166        1224          45        1020          -2         961          90        1105         968         247         323         744         631         301         322        1245         632         149         209         175         736         263         138         329        1308         157         747         707         259          28         363        1246         890        1185         223         547         641        1196         441        1259         548        1241        1296        1175        1208        1036         505         522         512        1094         375         997         645         404         562         446         458        1281         200         932        1002          65         973        1279          26         221        1227         690         667          88         284        1010        1026         403        1206         453         908         305         989         143        1088         757         337         268        1286         389         500         191         567         249         565          93         700         279        1055         703         495         984        1062         235         408        1258         750         538        1186         913        1115         680         455         691         600         652         876         867        1081          11        1168          80         402         541         726         396         288         722        1146         213        1124         373         334         331         273         438         748         392         878          24          84         598          96         350        1215         898         576         108         242         615        1292         171          46          42         390         798         397        1297         805        1087          52        1005         528         101         502         881         845        1086         885         611         701         706         831         144        1103          10         481         382         590         320         303          44         283          62         196        1155        1165        1166         261         147        1214          17        1158         745         199         148         160         671          51        1198         834         689          50          39        1199         407         903        1059         338         827         956         341          63         182         135         393         162         100        1047        1157         904        1144         398         765         551         670           5        1243         477        1067        1073        1037         123        1053        1271         842         230          21         589         193         931        1257         666        1300        1043         195        1299        1138         746         374         539        1164        1000        1102         421         445         185        1143        1126        1128         888         616         236         687         354         966        1030         280         594        1116        1150         111        1050        1225          32         724        1213         439        1021        1028         801         262        1074          35        1217         416         712        1003        1153         493          27         462        1234         173         713         452         803         563         228         938         530         310         614        1288        1256         678         333         920         537        1302        1182         766        1151         183         525         405        1222        1040         844         814        1119         851         833          97        1232         604         503        1251         401         596         494         580         165         132        1253         308          83         852        1004         159         478         349         316         927         644         139         476         328        1052         346        1314          22         818         581        1212           6          87         168        1311        1152         640        1174        1290         791         281         413         351         507         466         647         971        1278         231         781         150          94          29         981         345         126         624         487         850         877         484         672        1270         884         558        1322         412         731         660         709        1195         330         873         140        1084         302        1177         234        1237         357         289         378         360         649        1122         663         762         912        1192         848         704        1291         883          37         473         417         556         743        1136         293        1016         461         815         216         758         186         208         634         103         219          69        1193         595        1107        1114         296         857        1244         976           4         579        1197         531         250         368        1210         802         260         211        1293         488        1058         773        1121         738         377         471        1123         784        1267         606        1307         995         682         868         112        1075          76         204         629         498        1070        1301        1041           8        1071         447         856        1187         711         945         739         145         356         994        1045         542        1111         246         869         694         695         306         705         107        1112         359         716         799         309        1188        1209        1189        1170         128        1029         919         134         728         754         313         155        1202        1038         388        1061         298         808         276          92         243         593         105        1110         521        1282         729         880         278         578          81        1204         117         523        1194         225         702        1303         886         636          12         923         170        1310         786         456         918         104         240         720         769         696        1304         587        1315         806         948        1221         152         189         947         431         753        1131        1080         127         376           1        1162         906         559        1167         909         371          30         723          40        1018         860         379         459         914         529        1240         158         251         983         463        1032          25        1294        1108        1065         553         501         224         423        1249         232         440        1034         102         113        1275         684         963         210         796         605         497         343         987         352         218         674         958         863         896         830         504         836         554         167         362         527         450         916        1019        1083         755         489        1183         406         570        1054         977        1035         809
         859          28   1.2644389669877860              578         207
         589         172   2.3127688437685792              775         598
         470         365   5.4814941046268224E-002         517         177
        1082         425   1.1444041371336988              633          48
         263         448   3.5742843842485890              484         385
        1033          51   4.1098801445942934              374         284
         510          66  0.81937729883147181              270          28
         506         242  0.72353286695214047              411         131
         576         196   2.0385268669126568              273         506
         642         459  0.26207345104139002              300         198
         147         189   3.5746354860066454              192         549
         962         280   3.1575707290172264              554         340
         542         290  0.63174289655637206              925         850
          83         142   1.1632949838636182               57         696
         305         263   1.6463874526015576              508         441
         637         448   1.7475400621870518              532         214
        1248         434   2.2683213980191081              298         128
        1046         311   2.4253850699662851              739         256
        1247         243  0.38216466474267685              648         172
         397          28   2.7076082603922638              832         516
          85          60   3.5385759532449077              643         234
         624         466   1.9727587335107766              398         740
         138         235   3.1877704641816864               19         386
         708         221   3.2830994989860840              382         348
        1044          38   1.8695187507853674              322         196
        1205         412   2.5888466310480900              764         167
         131          25   1.4649532297829133              701          21
         701         278  0.41892474234054605              637         530
         109         365  0.98055492663179333              288          96
        1113         128   3.8515614221061480              445         108
          28         280   3.1399215633868858              259         393
         852         131   3.8683852620114645              419         697
        1243          56  0.74011077856675622              463         587
         266         369  0.33822082424081096              504         146
         881         265   3.5953083438864928              626         525
         956          33   3.8752968037123026              199         570
         160         116  0.92324881875389220              949         556
         451         315  0.50328060233575911              105         119
          97         242  0.96648131298752582              460         683
         444          66  0.79952132344197357              352         102
          91         116   1.7624499562964171              178         245
          86          57   2.0318879010645254              344         206
         416         172   1.3275052493795318              307         645
         380         486  0.10016500258255391              100          72
          66          56  0.39404824518815434              644         249
         573         172  0.25650938844484211              330         110
          96         509   2.2570265474307112              240         502
         713         149   2.1404530985352244              294         654
         355         142   1.9941936044689854              195         259
         932         122   3.1594600059951241              666         423
         571         170   3.9895539073912958              581         132
         331         242   1.5600594198669624              518         493
        1286         202   1.4944892716398881              282         448
        1176         116   2.0877412135581812              111          92
         581          51  0.56695314478793990              144         713
         668          38   1.7097529262290163              865         236
        1288         189   1.9766807329651452              826         663
          36         365  0.39005241691830872              124         324
        1091         394   2.2749857094279609               61         129
         301         450   2.2625009682173642              477         377
         209          60   4.1003863565908301              487         382
         707         361   1.3079160065643431              708         391
          75         453   2.8481088089940201              190          14
         575         242   1.1580398118464204              423         204
         421         395   1.9157335016719184              375         614
          93         195   1.4115902292696667              495         455
         432         434   1.3769194800845956                4          12
        1254         264   7.1404138325601885E-002         242          86
         779         370   2.8901131324759257              661         222
         365         399   2.2211786146161150               63         243
         867         440   2.9862085180262068              434         477
         838         382  0.70588340961898122              117         227
         940         399   2.3579815905091359              533          49
         941         265  0.34621297061374912              243         238
         393         440   2.9056378700724217              566         575
         887          28   2.5780161755076199              211         186
         735          20  0.94887793612447913               81         326
          33         382  0.68188276851142193              711         209
         928         365   1.1793554379919624              424         262
         111         399   1.6013355550762935              317         631
         645         311   2.2736844900846167               38         416
         322         179   3.0959454711661341              634         378
         788         361   2.7874833259571150              351         156
          90         486   3.3174589146360463              861         370
        1005         370   2.6536186425677073              560         521
        1168         365  0.54150039255383742              714         480
         861         176   2.4711275696742749              277         178
         448         309   2.9087377070655229E-002         386         200
         338         280   3.1599563593864128              202         568
        1279         121  0.68285604738840155              388         427
         405         243  0.24359632467958162              110         675
         547          93   3.5883162558074848              425         399
         196         187   3.9188313221915969              395         544
         321         509   3.7623319725983304              432          30
         931         383   2.4370427832591739               39         600
        1280         196   3.3177392039289795              200         176
         221         381   2.3420396389952560              705         429
         101         191  0.46187618017169518              924         523
         150          56  0.14771205746898738              314         734
         354          21   2.3127779915332218              559         624
          79          21   2.6448432776927548              630          15
         259          38   1.6238073176131407              871         392
        1148          25   2.5899616357074988              120         310
        1215         501  0.97190050911773052              598         504
         898         399   1.6303348870274350              659         505
        1250         452   3.7394870209691962              125         115
         800         378  0.23964313745415922              609          64
        1199         266   9.3657075641240595E-002         556         564
         175         399   3.6580422109354256              164         383
         344         508   2.4682652664176823              292         168
         197          93   3.5831256613727467               98         130
         679          33  0.19065507030436230              471         153
         340         382   8.8419867749474079E-003         929           5
         124         459  0.40142542338331311              343           6
         839         446   2.0139999583956940                3         233
         878         361   1.2277653086177944              642         498
          60         486   3.3971683174356531              521         117
         872         425  0.45549673962506870              336         211
         412         147   3.7778468015191717              531         750
        1158         294   3.0233419495805958              986         552
         985         202   1.3956549518099473              279         220
         395         369   3.9219497196643269              839          97
         130         265   2.2866916199896643              736          65
        1292         193   2.3792593339662380              731         510
         272         202   1.3176707937708541              448         300
           2         425  0.46622382259282702               90         252
          13         188   1.7269526331420617              910         231
         438         372   3.9947526603936230              350         495
        1224         365   4.1884135435796086              182         365
          72         170   3.8588445422618247              515          67
         968         340   2.6650985682009138              617         372
         273         448   1.3832226049879550               55         494
        1234         129   1.4465114122606746              640         652
        1116          56   1.1333922979797730               47         629
          21         196   2.3464686501016856              347         597
         757         399   2.1209825246331282              679         445
        1166         270   4.0731028479336659              728         547
         446          96  0.93849526917729154              498         419
         512          21   1.8443271656028271              853         412
        1241         204   3.7796629656528387              762         405
         396         434   2.5667331979267924              380         485
          42         395   2.1393080713740669              571         513
          82         395   3.3883476891489686              647         166
         499         252   1.9516627213945541              718         285
         503         383   2.1379286191451752              123         686
        1086           2   1.5975943517679312              196         527
         957          96  0.78653163754734756              428          39
         999         242   2.0717501833404737              109         160
         241         452   4.1846742007731379              475          36
        1150         372   3.9472680305241616              224         630
         712         365  0.18872449123624041              619         646
         865          57   1.5486910760370423              364         338
         797           9  0.15794383048877009              333         244
          68         380  0.66154198765715311              540         136
          24          56  0.29038534629116203              738         499
         326          77   3.5839531688686184               72         134
         718         196   2.5408427484026186              163         253
         249         486   2.9361743063923642              863         453
        1026          20   1.0374193582532667              360         436
         514         508   2.4313360834113955              156         161
         492          87   4.1039173054676024              649         263
        1257         149   3.0230383110043766              232         601
         433         280   2.6237598857870386              547         137
        1200         122   2.5755847394446696              372          91
         749         399   2.6015734360211478              437         307
         724         294   2.7051558235868671               48         635
         736         423   2.6002688186160658              595         384
        1077         423   2.6010414898387526              902           4
         577          33   6.3106588601557601E-002         285         148
         387         311   2.5545232743024515              627         157
         639           2   1.6601623642438990              134         212
          49         218   3.3513070063574109              989         281
         286         452   9.3264644622701606E-002         174           9
         643          21   1.6218242168418235              160         105
         611         365   1.8922326412192063               40         529
         535         310  0.67771943068396645              723          87
          46         131  0.23113069224203614              492         512
        1014          38   1.1619159299121058              713         187
         400         163   3.7458471708295598              712         101
         411         365   1.1897168700674630              187         113
        1266         146   2.2210566451546963               74         133
         831         450   2.2508455412382991               84         532
        1226          56  0.65774978303567377              221         218
        1251         128   4.0359051189388051               12         687
         763         473   1.6549883815025905              658         169
          65         452   1.5679943323033976E-002         122         425
         946          51  0.74869690870928840              732          11
         168         309   2.3197101693126325              615         717
        1242         191  0.29035416364642624              476          82
         817         434   1.3601397502414558               23         304
         342         196   3.4357834076872193               79         362
         407         131   3.7974603192796073              922         565
        1105          82  0.95731129169402540               88         371
         151         270   3.6658433792588871              234         182
         703         129   2.1004677160956069              650         459
         562         268   1.2235428999657876              733         418
        1164         114   2.5230448424796514              201         611
        1052         365   1.2264712359884837              635         708
         825         365   1.9068606262198169              585          89
         303         448  0.66967116832528006              241         540
         625         172   2.2012076288447204              290         179
         748         121   3.0362194268668801              682         496
         541         176   2.4476153426158640              756         483
         402          78   4.2311775264735898              206         482
        1191          59   1.4884494934050956              331         359
        1036         316   2.5944352724542510               18         409
        1178         481   2.4857999190068973              193         352
         166         202   1.8799849355211904              697         364
         680         278  0.53394649875114519                1         471
         410         395   3.2952056157561000              795         208
         826         434   2.9518906464542769              724         331
         617         149   2.1720717244145122              510         296
        1217          33   3.7100584056371986                7         644
         100         202   1.6303578102579759              316         577
         961         452   1.9594441071748421              781         369
         513         204   2.9424614580844448              653         334
          89         399   3.2571007746446838              737         203
          45         252   1.8338512215604932              116         366
         930           9  0.17612396120890877              827          37
         392         446   1.8789406188723785              502         497
         997          21   1.6340482482901879              412         415
         635         395   1.6856960773459244              534         188
        1050         147   3.8016691958902045              430         632
         455         448  0.70853666066918275              455         472
         539         452   6.7297272920507259E-002         150         610
        1306         383   2.0399764523494444              717          61
        1047         147   2.9477586050023228              963         578
         827          33   4.1158244564528150              417         569
         277          57   1.2901493208376094              618         329
         706         315  0.15031977295606672               21         531
        1300         242   2.5403951902355395              435         603
        1139         170   3.5981506183140786              520         107
         630         448   1.3134057400206085              438         205
         462         325   3.5762287269820181              908         651
         843         342   1.3249850952619660              751          55
         522         375   1.6302579675885984              891         411
         385         270   4.1490195120572011               56         335
        1010         361   1.3052975203983426              607         435
         933          10   3.0381982049925047              260         251
         369         486   3.0664494758829441              249          58
         229         481   2.8885963515020237              469         241
         666         396   1.1292553286539753              165         602
          52         291   3.8850735745427016              600         520
         798         426   2.3458127541535143              662         515
        1231         163   4.0009192788598797              191         343
         349         265   3.0409245984530955               78         701
         574         381   2.4106353895655532              209         280
         890          57   1.4363726158109831              497         396
        1059          38  0.90258274137832251              594         567
